 SDF i
   0.0000000000E+000    3.0090838532E-040    4.8916479815E-041    9.0213534506E-042    1.8177952100E-042    3.9210574543E-043    8.9383100956E-044    2.1339037808E-044    5.2982934615E-045    1.3597093330E-045    3.5820716339E-046    9.5953724217E-047    2.5741219440E-047    6.7491159840E-048    1.6677665616E-048    3.7009595099E-049    6.9820614827E-050    1.0662033569E-050    1.2781079475E-051    1.1939838758E-052 
 
   0.0000000000E+000    4.5111163051E-044    7.3425343287E-045    1.3571816948E-045    2.7431604943E-046    5.9397230360E-047    1.3600862506E-047    3.2641636947E-048    8.1559257922E-049    2.1102298069E-049    5.6262014233E-050    1.5375615201E-050    4.2773313183E-051    1.1988223538E-051    3.3319240308E-052    8.9709684532E-053    2.2662720694E-053    5.1633502036E-054    1.0164662974E-054    1.6663812237E-055 
 
   0.0000000000E+000    0.0000000000E+000    1.1387683802E-048    2.0830695803E-049    4.1710458529E-050    8.9581265318E-051    2.0373120104E-051    4.8632592397E-052    1.2105852107E-052    3.1262317448E-053    8.3393263713E-054    2.2886733069E-054    6.4345232213E-055    1.8432989886E-055    5.3400242831E-056    1.5472139431E-056    4.4126230946E-057    1.2121687549E-057    3.1214063020E-058    7.3158809482E-059 
 
   0.0000000000E+000    0.0000000000E+000    1.6032414319E-052    2.9323510169E-053    5.8693084708E-054    1.2596674551E-054    2.8620798264E-055    6.8245447986E-056    1.6969550466E-056    4.3788083551E-057    1.1678896320E-057    3.2087008932E-058    9.0519426096E-059    2.6130349330E-059    7.6861767906E-060    2.2906511411E-060    6.8609427841E-061    2.0420401108E-061    5.9482989511E-062    1.6638160601E-062 
 
   0.0000000000E+000    0.0000000000E+000    2.0715659046E-056    3.7917423386E-057    7.5989825111E-058    1.6334709168E-058    3.7179342974E-059    8.8815760614E-060    2.2125325669E-060    5.7198337819E-061    1.5286188299E-061    4.2095541561E-062    1.1911825968E-062    3.4543612481E-063    1.0236905480E-063    3.0895230244E-064    9.4526201983E-065    2.9129852389E-065    8.9551169094E-066    2.7039624709E-066 
 
   0.0000000000E+000    0.0000000000E+000    2.4750201427E-060    4.5340260736E-061    9.1005302167E-062    1.9603601656E-062    4.4734008879E-063    1.0717451329E-063    2.6783724539E-064    6.9474946239E-065    1.8632623577E-065    5.1503600189E-066    1.4633288725E-066    4.2633343766E-067    1.2707407810E-067    3.8652518928E-068    1.1960761226E-068    3.7483881360E-069    1.1806444165E-069    3.6797127108E-070 
 
   0.0000000000E+000    0.0000000000E+000    2.7514742847E-064    5.0447174689E-065    1.0141514245E-065    2.1894358782E-066    5.0099903967E-067    1.2042138498E-067    3.0204775535E-068    7.8664014321E-069    2.1188056938E-069    5.8834671837E-070    1.6797647436E-070    4.9194722981E-071    1.4747589195E-071    4.5156425338E-072    1.4086257385E-072    4.4594800596E-073    1.4225035509E-073    4.4966051487E-074 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    5.7927109157E-069    1.1519928114E-069    2.4637731710E-070    5.5936529236E-071    1.3360936884E-071    3.3354772624E-072    8.6586898520E-073    2.3278896054E-073    6.4602754581E-074    1.8454976754E-074    5.4139270291E-075    1.6273911535E-075    5.0017581508E-076    1.5679037684E-076    4.9939646014E-077    1.6042958943E-077    5.1065694444E-078 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    6.2328892933E-073    1.2386353303E-073    2.6453491220E-074    5.9941856094E-075    1.4284812163E-075    3.5575111081E-076    9.2137231952E-077    2.4721325499E-077    6.8500381367E-078    1.9550352158E-078    5.7341496428E-079    1.7247107224E-079    5.3087730653E-080    1.6681416236E-080    5.3305978849E-081    1.7190396581E-081    5.4913389446E-082 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    6.3249924725E-077    1.2574735643E-077    2.6872431249E-078    6.0929637031E-079    1.4527853543E-079    3.6193489757E-080    9.3757182140E-081    2.5157876001E-081    6.9712539840E-082    1.9898298728E-082    5.8377934295E-083    1.7569633318E-083    5.4136497641E-084    1.7037044025E-084    5.4552718355E-085    1.7633489079E-085    5.6444788600E-086 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    6.0778347445E-081    1.2090421236E-081    2.5864708396E-082    5.8726973131E-083    1.4025459298E-083    3.5002905258E-084    9.0834241232E-085    2.4416172694E-085    6.7771524885E-086    1.9375796033E-086    5.6935901917E-087    1.7163332938E-087    5.2976991204E-088    1.6703829469E-088    5.3595637333E-089    1.7360077616E-089    5.5662370194E-090 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    1.1928336369E-085    2.5256328255E-086    5.6846037125E-087    1.3478808254E-087    3.3446267989E-088    8.6414050654E-089    2.3153603469E-089    6.4126692372E-090    1.8309569175E-090    5.3770926996E-091    1.6209524427E-091    5.0059333282E-092    1.5799699527E-092    5.0762453583E-093    1.6466748987E-093    5.2863017598E-094 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    1.1183836559E-089    2.3655823987E-090    5.3144688138E-091    1.2570199906E-091    3.1104286741E-092    8.0130007355E-093    2.1409905285E-093    5.9147879153E-094    1.6852074007E-094    4.9408514903E-095    1.4877339059E-095    4.5916204961E-096    1.4490047466E-096    4.6570372136E-097    1.5116443027E-097    4.8558948494E-098 
 
 
  
 SDF i
   3.2304707185E-011    4.9044685608E-015    3.8144103956E-018    6.9075675270E-019    6.0089764806E-023    2.6231708822E-026    6.8031576666E-029    1.4868073389E-029    7.0160033057E-030    3.0930803341E-030    1.2832604179E-030    5.0794562792E-031    1.9384055892E-031    7.1895638063E-032    2.6081418650E-032    9.2985177691E-033    3.2678171479E-033    1.1316995167E-033    3.8273325266E-034    1.2172308866E-034 
 
   4.2891912774E-014    4.9106422148E-015    1.6632822767E-016    4.3200145126E-018    2.1728840804E-019    2.5192973558E-020    4.7355288750E-021    1.0489766701E-021    2.4654461456E-022    6.0012740442E-023    1.5025530432E-023    3.8564377096E-024    1.0121865256E-024    2.7114339427E-025    7.4008912084E-026    2.0554347443E-026    5.8014565621E-027    1.6624881348E-027    4.8338555336E-028    1.4263677043E-028 
 
   3.1482674767E-017    4.1091903461E-018    6.5391165652E-019    1.0091351479E-019    7.9198689838E-021    2.9964586498E-022    8.1957507799E-024    2.3197200573E-025    9.2021134003E-027    7.7655575484E-028    1.7570222769E-028    6.5911250093E-029    2.7594408217E-029    1.1346461479E-029    4.4478688206E-030    1.6648120283E-030    6.0078666416E-031    2.1087328356E-031    7.2191681649E-032    2.3823065871E-032 
 
